run,variant_group,scenario,section,label,max_rank_total_ms,sum_rank_total_ms,count,captured_total_ms
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_local_total,2.6329920291900635,18.520128009840846,136,0.20342399924993515
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_local_total,2.6307840049266815,17.404064003378153,136,0.21235200390219688
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_local_total,2.6247999742627144,18.024063926190138,136,0.21120000258088112
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer2.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6236159848049283,19.688640093430877,128,0.011872000060975552
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_local_total,2.618528001010418,19.142784040421247,136,0.04368000105023384
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.610080015845597,19.60448012407869,128,0.010847999714314938
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer32.shared_experts.gate_up_proj.bf16_cache_local_total,2.6048960089683533,18.809759981930256,136,0.20668800175189972
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_local_total,2.6041599921882153,18.357151992619038,136,0.18732799962162971
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer28.shared_experts.gate_up_proj.bf16_cache_local_total,2.6036800257861614,18.82620792835951,136,0.04342399910092354
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer28.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6003840109333396,19.4340160517022,128,0.010048000141978264
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_local_total,2.596960000693798,18.25689611956477,136,0.04182400181889534
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer38.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.5955839660018682,19.710943988058716,128,0.01104000024497509
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_local_total,2.5941120199859142,17.70265599898994,136,0.17135999724268913
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_local_total,2.590335987508297,17.91184001415968,136,0.2059199996292591
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_local_total,2.589183997362852,16.174079958349466,136,0.041728001087903976
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_local_total,2.5831680074334145,18.60236805677414,136,0.04150399938225746
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer2.shared_experts.gate_up_proj.bf16_cache_local_total,2.581183969974518,17.546015981584787,136,0.21356799826025963
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer3.shared_experts.gate_up_proj.bf16_cache_local_total,2.5783680230379105,16.760863911360502,88,0.03977600112557411
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer6.attn.indexer.wq_b.bf16_cache_local_total,2.5714240223169327,16.952992022037506,88,0.05548800155520439
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer10.attn.indexer.wq_b.bf16_cache_local_total,2.5704959966242313,18.612832061946392,136,0.04851200059056282
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.570016006939113,19.771296048071235,128,0.010847999714314938
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.5680320160463452,19.79897606605664,128,0.009824000298976898
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_local_total,2.5666559897363186,18.256960030645132,136,0.042399998754262924
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer3.shared_experts.gate_up_proj.bf16_cache_local_total,2.560704041272402,18.207744162529707,136,0.0435199998319149
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer36.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.5596800139173865,19.594496096018702,128,0.009664000011980534
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer20.attn.indexer.wq_b.bf16_cache_local_total,2.559551954269409,17.258176036179066,88,0.051872000098228455
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_local_total,2.558368008583784,17.74777603149414,136,0.039455998688936234
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.547584026120603,19.510400067083538,128,0.010048000141978264
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.542591981589794,19.43635197309777,128,0.010080000385642052
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer30.attn.indexer.wq_b.bf16_cache_local_total,2.5424960143864155,19.028704069554806,136,0.05052800104022026
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer4.attn.indexer.wq_b.bf16_cache_local_total,2.541567973792553,16.080319795757532,88,0.05152000114321709
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_local_total,2.5414399839937687,17.293664041906595,136,0.036607999354600906
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_local_total,2.5401280112564564,18.309088062494993,136,0.20979200303554535
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.539872015826404,19.41158392513171,128,0.01017600018531084
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.536063994280994,19.593663963489234,128,0.010304000228643417
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer32.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.536031998693943,19.37036794470623,128,0.008895999751985073
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.5351999709382653,19.380671893712133,128,0.010879999957978725
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_local_total,2.5330880135297775,18.32812798768282,136,0.04566400125622749
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.532192014157772,19.44479998294264,128,0.01104000024497509
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer30.attn.indexer.wq_b.bf16_cache_local_total,2.5278079733252525,17.799231957644224,88,0.05075199902057648
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_local_total,2.5272000208497047,17.394784063100815,136,0.0379519984126091
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer16.attn.indexer.wq_b.bf16_cache_local_total,2.5221120044589043,19.012511923909187,136,0.05129599943757057
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_local_total,2.5148800164461136,17.749119993299246,136,0.043136000633239746
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer40.attn.indexer.wq_b.bf16_cache_local_total,2.5059520415961742,16.62508809939027,88,0.04460800066590309
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer32.attn.indexer.wq_b.bf16_cache_local_total,2.5040639862418175,18.129759967327118,136,0.0504320003092289
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer36.attn.indexer.wq_b.bf16_cache_local_total,2.5010239705443382,18.143903985619545,88,0.04560000076889992
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_local_total,2.496448017656803,16.55929609015584,136,0.04412800073623657
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer28.attn.indexer.wq_b.bf16_cache_local_total,2.493791949003935,17.564991891384125,88,0.050464000552892685
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.replay_metadata.decode.fused_copy,2.4858560003340244,19.35292800888419,504,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer14.attn.indexer.wq_b.bf16_cache_local_total,2.4831039644777775,18.449695985764265,136,0.048767998814582825
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_local_total,2.4830080084502697,17.969056013971567,136,0.043935999274253845
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_local_total,2.466879967600107,18.23033607378602,88,0.04867200180888176
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer32.attn.indexer.wq_b.bf16_cache_local_total,2.4648960530757904,18.002112071961164,88,0.050912000238895416
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer6.attn.indexer.wq_b.bf16_cache_local_total,2.456511978060007,17.55152001604438,136,0.05183999985456467
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_local_total,2.453536029905081,17.76284806802869,88,0.044256001710891724
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_local_total,2.4497919902205467,14.279008274897933,88,0.046751998364925385
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer2.shared_experts.gate_up_proj.bf16_cache_local_total,2.4463680796325207,14.162464078515768,88,0.04150399938225746
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer2.shared_experts.gate_up_proj.bf16_cache_local_total,2.445791993290186,15.514080002903938,136,0.04992000013589859
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_local_total,2.4447040408849716,15.246688053011894,88,0.04508800059556961
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_local_total,2.444703970104456,17.277632009238005,136,0.20627200230956078
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_local_total,2.442432038486004,14.601376038044691,88,0.040800001472234726
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_local_total,2.4403520189225674,17.100224059075117,136,0.21507199853658676
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_local_total,2.4302399829030037,14.741215877234936,88,0.038047999143600464
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_local_total,2.4291199669241905,15.32659181021154,88,0.04195199906826019
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_local_total,2.4228479750454426,14.42192004993558,88,0.04303999990224838
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_local_total,2.420000024139881,14.36355197802186,88,0.04150399938225746
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_local_total,2.4183040000498295,14.357599820941687,88,0.04399999976158142
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_local_total,2.416735976934433,17.399359909817576,136,0.0432640016078949
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer6.shared_experts.gate_up_proj.bf16_cache_local_total,2.416256044059992,14.2238080650568,88,0.04224000126123428
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_local_total,2.4139520190656185,14.807872105389833,88,0.04275200143456459
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_local_total,2.413568016141653,14.17497598938644,88,0.04396799951791763
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_local_total,2.4127679727971554,14.975104048848152,88,0.04320000112056732
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_local_total,2.412384010851383,14.324960008263588,88,0.043327998369932175
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_local_total,2.4092160388827324,15.419872131198645,88,0.04575999826192856
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_local_total,2.408959999680519,17.086463909596205,136,0.039744000881910324
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_local_total,2.408767968416214,15.810560066252947,88,0.043776001781225204
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_local_total,2.406592011451721,14.443391896784306,88,0.0427200011909008
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_local_total,2.4062719829380512,17.593631971627474,88,0.04297599941492081
